name,email,phone,company,role,status,value,niche_key,niche,city,website,notes
Don Pollo Don Lomo,hola@fresheat.com,+56 9 3225 6091,Don Pollo Don Lomo,Recepción,lead,0,restaurants,Restaurants & Gastronomy,antofagasta,donpollodonlomo.cl,"{""city"": ""antofagasta"", ""niche"": ""restaurants"", ""website"": ""donpollodonlomo.cl"", ""page"": ""companies/antofagasta/don-pollo-don-lomo.html"", ""vertical"": ""Restaurants""}"
Grupo Amares (Multi-venue),reservas@amares.cl,,Grupo Amares (Multi-venue),Restaurants & Gastronomy — Antofagasta,lead,0,restaurants,Restaurants & Gastronomy,antofagasta,grupoamares.cl,"{""city"": ""antofagasta"", ""niche"": ""restaurants"", ""website"": ""grupoamares.cl"", ""page"": ""companies/antofagasta/grupo-amares-(multi-venue).html"", ""vertical"": ""Restaurants""}"
Planeta Animal Centro Medico Vet,info@planetaanimal.cl,(055) 2844561,Planeta Animal Centro Medico Vet,Health & Medical — Antofagasta,lead,0,health,Health & Medical,antofagasta,planetaanimal.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""planetaanimal.cl"", ""page"": ""companies/antofagasta/planeta-animal-centro-medico-vet.html"", ""vertical"": ""Health""}"
Planeta Animal Centro Medico Vet,contacto@planetaanimal.cl,(055) 2844561,Planeta Animal Centro Medico Vet,Dueño/a,lead,0,health,Health & Medical,antofagasta,planetaanimal.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""planetaanimal.cl"", ""page"": ""companies/antofagasta/planeta-animal-centro-medico-vet.html"", ""vertical"": ""Health""}"
Planeta Animal Centro Medico Vet,ventas@planetaanimal.cl,(055) 2844561,Planeta Animal Centro Medico Vet,Gerente de Ventas,lead,0,health,Health & Medical,antofagasta,planetaanimal.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""planetaanimal.cl"", ""page"": ""companies/antofagasta/planeta-animal-centro-medico-vet.html"", ""vertical"": ""Health""}"
Planeta Animal Centro Medico Vet,admin@planetaanimal.cl,(055) 2844561,Planeta Animal Centro Medico Vet,Administrador/a,lead,0,health,Health & Medical,antofagasta,planetaanimal.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""planetaanimal.cl"", ""page"": ""companies/antofagasta/planeta-animal-centro-medico-vet.html"", ""vertical"": ""Health""}"
Planeta Animal Centro Medico Vet,hola@planetaanimal.cl,(055) 2844561,Planeta Animal Centro Medico Vet,Recepción,lead,0,health,Health & Medical,antofagasta,planetaanimal.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""planetaanimal.cl"", ""page"": ""companies/antofagasta/planeta-animal-centro-medico-vet.html"", ""vertical"": ""Health""}"
Hampivet Clinica Veterinaria,info@hampivet.cl,+56 55 254 3610,Hampivet Clinica Veterinaria,Health & Medical — Antofagasta,lead,0,health,Health & Medical,antofagasta,hampivet.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""hampivet.cl"", ""page"": ""companies/antofagasta/hampivet-clinica-veterinaria.html"", ""vertical"": ""Health""}"
Hampivet Clinica Veterinaria,contacto@hampivet.cl,+56 55 254 3610,Hampivet Clinica Veterinaria,Dueño/a,lead,0,health,Health & Medical,antofagasta,hampivet.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""hampivet.cl"", ""page"": ""companies/antofagasta/hampivet-clinica-veterinaria.html"", ""vertical"": ""Health""}"
Hampivet Clinica Veterinaria,ventas@hampivet.cl,+56 55 254 3610,Hampivet Clinica Veterinaria,Gerente de Ventas,lead,0,health,Health & Medical,antofagasta,hampivet.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""hampivet.cl"", ""page"": ""companies/antofagasta/hampivet-clinica-veterinaria.html"", ""vertical"": ""Health""}"
Hampivet Clinica Veterinaria,admin@hampivet.cl,+56 55 254 3610,Hampivet Clinica Veterinaria,Administrador/a,lead,0,health,Health & Medical,antofagasta,hampivet.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""hampivet.cl"", ""page"": ""companies/antofagasta/hampivet-clinica-veterinaria.html"", ""vertical"": ""Health""}"
Hampivet Clinica Veterinaria,hola@hampivet.cl,+56 55 254 3610,Hampivet Clinica Veterinaria,Recepción,lead,0,health,Health & Medical,antofagasta,hampivet.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""hampivet.cl"", ""page"": ""companies/antofagasta/hampivet-clinica-veterinaria.html"", ""vertical"": ""Health""}"
PetCenter Antofagasta,info@petcenterantofagasta.cl,,PetCenter Antofagasta,Health & Medical — Antofagasta,lead,0,health,Health & Medical,antofagasta,petcenterantofagasta.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""petcenterantofagasta.cl"", ""page"": ""companies/antofagasta/petcenter-antofagasta.html"", ""vertical"": ""Health""}"
PetCenter Antofagasta,contacto@petcenterantofagasta.cl,,PetCenter Antofagasta,Dueño/a,lead,0,health,Health & Medical,antofagasta,petcenterantofagasta.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""petcenterantofagasta.cl"", ""page"": ""companies/antofagasta/petcenter-antofagasta.html"", ""vertical"": ""Health""}"
PetCenter Antofagasta,ventas@petcenterantofagasta.cl,,PetCenter Antofagasta,Gerente de Ventas,lead,0,health,Health & Medical,antofagasta,petcenterantofagasta.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""petcenterantofagasta.cl"", ""page"": ""companies/antofagasta/petcenter-antofagasta.html"", ""vertical"": ""Health""}"
PetCenter Antofagasta,admin@petcenterantofagasta.cl,,PetCenter Antofagasta,Administrador/a,lead,0,health,Health & Medical,antofagasta,petcenterantofagasta.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""petcenterantofagasta.cl"", ""page"": ""companies/antofagasta/petcenter-antofagasta.html"", ""vertical"": ""Health""}"
PetCenter Antofagasta,hola@petcenterantofagasta.cl,,PetCenter Antofagasta,Recepción,lead,0,health,Health & Medical,antofagasta,petcenterantofagasta.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""petcenterantofagasta.cl"", ""page"": ""companies/antofagasta/petcenter-antofagasta.html"", ""vertical"": ""Health""}"
Puppies Vet,info@puppiesvet.cl,+56 9 8341 9074,Puppies Vet,Health & Medical — Antofagasta,lead,0,health,Health & Medical,antofagasta,puppiesvet.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""puppiesvet.cl"", ""page"": ""companies/antofagasta/puppies-vet.html"", ""vertical"": ""Health""}"
Puppies Vet,contacto@puppiesvet.cl,+56 9 8341 9074,Puppies Vet,Dueño/a,lead,0,health,Health & Medical,antofagasta,puppiesvet.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""puppiesvet.cl"", ""page"": ""companies/antofagasta/puppies-vet.html"", ""vertical"": ""Health""}"
Puppies Vet,ventas@puppiesvet.cl,+56 9 8341 9074,Puppies Vet,Gerente de Ventas,lead,0,health,Health & Medical,antofagasta,puppiesvet.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""puppiesvet.cl"", ""page"": ""companies/antofagasta/puppies-vet.html"", ""vertical"": ""Health""}"
Puppies Vet,admin@puppiesvet.cl,+56 9 8341 9074,Puppies Vet,Administrador/a,lead,0,health,Health & Medical,antofagasta,puppiesvet.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""puppiesvet.cl"", ""page"": ""companies/antofagasta/puppies-vet.html"", ""vertical"": ""Health""}"
Puppies Vet,hola@puppiesvet.cl,+56 9 8341 9074,Puppies Vet,Recepción,lead,0,health,Health & Medical,antofagasta,puppiesvet.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""puppiesvet.cl"", ""page"": ""companies/antofagasta/puppies-vet.html"", ""vertical"": ""Health""}"
Clinica Dental Centenario,info@clinicacentenario.cl,+56 55 238 8195,Clinica Dental Centenario,Health & Medical — Antofagasta,lead,0,health,Health & Medical,antofagasta,clinicacentenario.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicacentenario.cl"", ""page"": ""companies/antofagasta/clinica-dental-centenario.html"", ""vertical"": ""Health""}"
Clinica Dental Centenario,contacto@clinicacentenario.cl,+56 55 238 8195,Clinica Dental Centenario,Dueño/a,lead,0,health,Health & Medical,antofagasta,clinicacentenario.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicacentenario.cl"", ""page"": ""companies/antofagasta/clinica-dental-centenario.html"", ""vertical"": ""Health""}"
Clinica Dental Centenario,ventas@clinicacentenario.cl,+56 55 238 8195,Clinica Dental Centenario,Gerente de Ventas,lead,0,health,Health & Medical,antofagasta,clinicacentenario.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicacentenario.cl"", ""page"": ""companies/antofagasta/clinica-dental-centenario.html"", ""vertical"": ""Health""}"
Clinica Dental Centenario,admin@clinicacentenario.cl,+56 55 238 8195,Clinica Dental Centenario,Administrador/a,lead,0,health,Health & Medical,antofagasta,clinicacentenario.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicacentenario.cl"", ""page"": ""companies/antofagasta/clinica-dental-centenario.html"", ""vertical"": ""Health""}"
Clinica Dental Centenario,hola@clinicacentenario.cl,+56 55 238 8195,Clinica Dental Centenario,Recepción,lead,0,health,Health & Medical,antofagasta,clinicacentenario.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicacentenario.cl"", ""page"": ""companies/antofagasta/clinica-dental-centenario.html"", ""vertical"": ""Health""}"
Clinica Dental Sabioncello,info@clinicadentalantofagasta.cl,55 2 224192 /,Clinica Dental Sabioncello,Health & Medical — Antofagasta,lead,0,health,Health & Medical,antofagasta,clinicadentalantofagasta.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicadentalantofagasta.cl"", ""page"": ""companies/antofagasta/clinica-dental-sabioncello.html"", ""vertical"": ""Health""}"
Clinica Dental Sabioncello,contacto@clinicadentalantofagasta.cl,55 2 224192 /,Clinica Dental Sabioncello,Dueño/a,lead,0,health,Health & Medical,antofagasta,clinicadentalantofagasta.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicadentalantofagasta.cl"", ""page"": ""companies/antofagasta/clinica-dental-sabioncello.html"", ""vertical"": ""Health""}"
Clinica Dental Sabioncello,ventas@clinicadentalantofagasta.cl,55 2 224192 /,Clinica Dental Sabioncello,Gerente de Ventas,lead,0,health,Health & Medical,antofagasta,clinicadentalantofagasta.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicadentalantofagasta.cl"", ""page"": ""companies/antofagasta/clinica-dental-sabioncello.html"", ""vertical"": ""Health""}"
Clinica Dental Sabioncello,admin@clinicadentalantofagasta.cl,55 2 224192 /,Clinica Dental Sabioncello,Administrador/a,lead,0,health,Health & Medical,antofagasta,clinicadentalantofagasta.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicadentalantofagasta.cl"", ""page"": ""companies/antofagasta/clinica-dental-sabioncello.html"", ""vertical"": ""Health""}"
Clinica Dental Sabioncello,hola@clinicadentalantofagasta.cl,55 2 224192 /,Clinica Dental Sabioncello,Recepción,lead,0,health,Health & Medical,antofagasta,clinicadentalantofagasta.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicadentalantofagasta.cl"", ""page"": ""companies/antofagasta/clinica-dental-sabioncello.html"", ""vertical"": ""Health""}"
Clinica Odontologica Acacia,info@clinicaacacia.cl,552 251 017,Clinica Odontologica Acacia,Health & Medical — Antofagasta,lead,0,health,Health & Medical,antofagasta,clinicaacacia.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicaacacia.cl"", ""page"": ""companies/antofagasta/clinica-odontologica-acacia.html"", ""vertical"": ""Health""}"
Clinica Odontologica Acacia,contacto@clinicaacacia.cl,552 251 017,Clinica Odontologica Acacia,Dueño/a,lead,0,health,Health & Medical,antofagasta,clinicaacacia.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicaacacia.cl"", ""page"": ""companies/antofagasta/clinica-odontologica-acacia.html"", ""vertical"": ""Health""}"
Clinica Odontologica Acacia,ventas@clinicaacacia.cl,552 251 017,Clinica Odontologica Acacia,Gerente de Ventas,lead,0,health,Health & Medical,antofagasta,clinicaacacia.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicaacacia.cl"", ""page"": ""companies/antofagasta/clinica-odontologica-acacia.html"", ""vertical"": ""Health""}"
Clinica Odontologica Acacia,admin@clinicaacacia.cl,552 251 017,Clinica Odontologica Acacia,Administrador/a,lead,0,health,Health & Medical,antofagasta,clinicaacacia.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicaacacia.cl"", ""page"": ""companies/antofagasta/clinica-odontologica-acacia.html"", ""vertical"": ""Health""}"
Clinica Odontologica Acacia,hola@clinicaacacia.cl,552 251 017,Clinica Odontologica Acacia,Recepción,lead,0,health,Health & Medical,antofagasta,clinicaacacia.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicaacacia.cl"", ""page"": ""companies/antofagasta/clinica-odontologica-acacia.html"", ""vertical"": ""Health""}"
Clinica Dental Alto Norte,info@clinicalachimba.wixsite.com,2954772 /,Clinica Dental Alto Norte,Health & Medical — Antofagasta,lead,0,health,Health & Medical,antofagasta,clinicalachimba.wixsite.com/altonorte,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicalachimba.wixsite.com/altonorte"", ""page"": ""companies/antofagasta/clinica-dental-alto-norte.html"", ""vertical"": ""Health""}"
Clinica Dental Alto Norte,contacto@clinicalachimba.wixsite.com,2954772 /,Clinica Dental Alto Norte,Dueño/a,lead,0,health,Health & Medical,antofagasta,clinicalachimba.wixsite.com/altonorte,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicalachimba.wixsite.com/altonorte"", ""page"": ""companies/antofagasta/clinica-dental-alto-norte.html"", ""vertical"": ""Health""}"
Clinica Dental Alto Norte,ventas@clinicalachimba.wixsite.com,2954772 /,Clinica Dental Alto Norte,Gerente de Ventas,lead,0,health,Health & Medical,antofagasta,clinicalachimba.wixsite.com/altonorte,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicalachimba.wixsite.com/altonorte"", ""page"": ""companies/antofagasta/clinica-dental-alto-norte.html"", ""vertical"": ""Health""}"
Clinica Dental Alto Norte,admin@clinicalachimba.wixsite.com,2954772 /,Clinica Dental Alto Norte,Administrador/a,lead,0,health,Health & Medical,antofagasta,clinicalachimba.wixsite.com/altonorte,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicalachimba.wixsite.com/altonorte"", ""page"": ""companies/antofagasta/clinica-dental-alto-norte.html"", ""vertical"": ""Health""}"
Clinica Dental Alto Norte,hola@clinicalachimba.wixsite.com,2954772 /,Clinica Dental Alto Norte,Recepción,lead,0,health,Health & Medical,antofagasta,clinicalachimba.wixsite.com/altonorte,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicalachimba.wixsite.com/altonorte"", ""page"": ""companies/antofagasta/clinica-dental-alto-norte.html"", ""vertical"": ""Health""}"
1 Hotel Arica (Panamericana),info@hotelarica.cl,+56 58 223 6500,1 Hotel Arica (Panamericana),Tourism & Hospitality — Arica,lead,0,tourism,Tourism & Hospitality,arica,hotelarica.cl,"{""city"": ""arica"", ""niche"": ""tourism"", ""website"": ""hotelarica.cl"", ""page"": ""companies/arica/1-hotel-arica-(panamericana).html"", ""vertical"": ""Tourism""}"
1 Hotel Arica (Panamericana),contacto@hotelarica.cl,+56 58 223 6500,1 Hotel Arica (Panamericana),Dueño/a,lead,0,tourism,Tourism & Hospitality,arica,hotelarica.cl,"{""city"": ""arica"", ""niche"": ""tourism"", ""website"": ""hotelarica.cl"", ""page"": ""companies/arica/1-hotel-arica-(panamericana).html"", ""vertical"": ""Tourism""}"
1 Hotel Arica (Panamericana),ventas@hotelarica.cl,+56 58 223 6500,1 Hotel Arica (Panamericana),Gerente de Ventas,lead,0,tourism,Tourism & Hospitality,arica,hotelarica.cl,"{""city"": ""arica"", ""niche"": ""tourism"", ""website"": ""hotelarica.cl"", ""page"": ""companies/arica/1-hotel-arica-(panamericana).html"", ""vertical"": ""Tourism""}"
1 Hotel Arica (Panamericana),admin@hotelarica.cl,+56 58 223 6500,1 Hotel Arica (Panamericana),Administrador/a,lead,0,tourism,Tourism & Hospitality,arica,hotelarica.cl,"{""city"": ""arica"", ""niche"": ""tourism"", ""website"": ""hotelarica.cl"", ""page"": ""companies/arica/1-hotel-arica-(panamericana).html"", ""vertical"": ""Tourism""}"
1 Hotel Arica (Panamericana),hola@hotelarica.cl,+56 58 223 6500,1 Hotel Arica (Panamericana),Recepción,lead,0,tourism,Tourism & Hospitality,arica,hotelarica.cl,"{""city"": ""arica"", ""niche"": ""tourism"", ""website"": ""hotelarica.cl"", ""page"": ""companies/arica/1-hotel-arica-(panamericana).html"", ""vertical"": ""Tourism""}"
2 Antay Hotel & Spa,info@antayhoteles.cl,+56 58 223 6300,2 Antay Hotel & Spa,Tourism & Hospitality — Arica,lead,0,tourism,Tourism & Hospitality,arica,antayhoteles.cl,"{""city"": ""arica"", ""niche"": ""tourism"", ""website"": ""antayhoteles.cl"", ""page"": ""companies/arica/2-antay-hotel-&-spa.html"", ""vertical"": ""Tourism""}"
2 Antay Hotel & Spa,contacto@antayhoteles.cl,+56 58 223 6300,2 Antay Hotel & Spa,Dueño/a,lead,0,tourism,Tourism & Hospitality,arica,antayhoteles.cl,"{""city"": ""arica"", ""niche"": ""tourism"", ""website"": ""antayhoteles.cl"", ""page"": ""companies/arica/2-antay-hotel-&-spa.html"", ""vertical"": ""Tourism""}"
2 Antay Hotel & Spa,ventas@antayhoteles.cl,+56 58 223 6300,2 Antay Hotel & Spa,Gerente de Ventas,lead,0,tourism,Tourism & Hospitality,arica,antayhoteles.cl,"{""city"": ""arica"", ""niche"": ""tourism"", ""website"": ""antayhoteles.cl"", ""page"": ""companies/arica/2-antay-hotel-&-spa.html"", ""vertical"": ""Tourism""}"
2 Antay Hotel & Spa,admin@antayhoteles.cl,+56 58 223 6300,2 Antay Hotel & Spa,Administrador/a,lead,0,tourism,Tourism & Hospitality,arica,antayhoteles.cl,"{""city"": ""arica"", ""niche"": ""tourism"", ""website"": ""antayhoteles.cl"", ""page"": ""companies/arica/2-antay-hotel-&-spa.html"", ""vertical"": ""Tourism""}"
2 Antay Hotel & Spa,hola@antayhoteles.cl,+56 58 223 6300,2 Antay Hotel & Spa,Recepción,lead,0,tourism,Tourism & Hospitality,arica,antayhoteles.cl,"{""city"": ""arica"", ""niche"": ""tourism"", ""website"": ""antayhoteles.cl"", ""page"": ""companies/arica/2-antay-hotel-&-spa.html"", ""vertical"": ""Tourism""}"
3 Diego de Almagro Arica,info@dahoteles.com,600 262 0100,3 Diego de Almagro Arica,Tourism & Hospitality — Arica,lead,0,tourism,Tourism & Hospitality,arica,dahoteles.com,"{""city"": ""arica"", ""niche"": ""tourism"", ""website"": ""dahoteles.com"", ""page"": ""companies/arica/3-diego-de-almagro-arica.html"", ""vertical"": ""Tourism""}"
3 Diego de Almagro Arica,contacto@dahoteles.com,600 262 0100,3 Diego de Almagro Arica,Dueño/a,lead,0,tourism,Tourism & Hospitality,arica,dahoteles.com,"{""city"": ""arica"", ""niche"": ""tourism"", ""website"": ""dahoteles.com"", ""page"": ""companies/arica/3-diego-de-almagro-arica.html"", ""vertical"": ""Tourism""}"
3 Diego de Almagro Arica,ventas@dahoteles.com,600 262 0100,3 Diego de Almagro Arica,Gerente de Ventas,lead,0,tourism,Tourism & Hospitality,arica,dahoteles.com,"{""city"": ""arica"", ""niche"": ""tourism"", ""website"": ""dahoteles.com"", ""page"": ""companies/arica/3-diego-de-almagro-arica.html"", ""vertical"": ""Tourism""}"
